id,date,user,pc,activity
{Y3A9-F8MT48PO-9677WKIP},02/15/2010 10:51:53,HMM0108,PC-8052,Disconnect
{D6I8-P5HJ62MQ-5194INDF},02/15/2010 10:52:18,JNJ0556,PC-0576,Connect
{S4T7-F8QL44IY-4674NQSE},02/15/2010 10:52:27,JDF0593,PC-6301,Connect
{E7F4-C1LH71AJ-0935THTE},02/15/2010 10:53:09,THR0873,PC-4804,Connect
{Z5Y4-Y3TN84NI-5656ZEZE},02/15/2010 10:53:12,OLW0689,PC-1301,Connect
{A7P7-L4EP36FP-8197INET},02/15/2010 10:53:39,WIF0691,PC-6390,Disconnect
{B3I7-J0ZC43PB-9184QITA},02/15/2010 10:53:56,DLM0051,PC-0166,Disconnect
{V8Y9-O4KP52DC-5058WLPO},02/15/2010 10:54:45,CFM0767,PC-4259,Connect
{G9N8-E9WK84SF-7291QTEW},02/15/2010 10:55:17,SAA0999,PC-4559,Disconnect
{V3V2-U1VQ84OF-9168VAHN},02/15/2010 10:55:37,RUM0880,PC-8592,Connect
{Q4U4-P6HQ33JU-6004LKHL},02/15/2010 10:55:58,HRL0540,PC-1117,Disconnect
{B0G7-E5JF91LH-0714XAXV},02/15/2010 10:56:29,HSB0196,PC-8001,Disconnect
{Q3Y6-N9WS26PX-4392RLSV},02/15/2010 10:56:50,ZKS0899,PC-8517,Connect
{K1B8-A7JT95QU-4958QRYC},02/15/2010 10:57:38,PMC0328,PC-7219,Connect
{A7K9-Q4YQ01EP-5584YJTU},02/15/2010 10:58:09,CGB0637,PC-8508,Disconnect
{E0N7-I2ZU86MM-7680AMPA},02/15/2010 10:58:18,CTA0020,PC-3118,Disconnect
{V0W8-V7WL06LX-5780SZDY},02/15/2010 10:58:57,CLB0774,PC-7029,Connect
{A9K4-Q4EO86NN-9736XDJX},02/15/2010 11:00:17,MPM0220,PC-2344,Disconnect
{G2M2-Z5DZ15HC-8770SWIU},02/15/2010 11:00:33,MPM0220,PC-2344,Connect
{N6E9-J4VT59WK-1860SZGI},02/15/2010 11:00:59,JBD0616,PC-1479,Connect
{X4I8-M7PH95QD-0638ZLBL},02/15/2010 11:01:10,TSR0676,PC-9227,Connect
{H8H1-J3FO93WP-9977OWNI},02/15/2010 11:01:21,OLW0689,PC-1301,Disconnect
{J9S3-L1IV26UE-9075KSNM},02/15/2010 11:01:54,VTT0385,PC-5027,Connect
{I7R0-S0UV20TM-1147IQOH},02/15/2010 11:02:35,PMC0328,PC-7219,Disconnect
{J0S7-K2KP24PM-6483OXHK},02/15/2010 11:02:59,LCC0819,PC-8192,Disconnect
{W3B8-L2LH21LW-9339YHJC},02/15/2010 11:03:01,BSS0369,PC-3672,Disconnect
{P2D3-Q8FZ52NZ-3106KTUU},02/15/2010 11:03:06,CLB0774,PC-7029,Disconnect
{S7L5-U1DY84FE-8990TOZK},02/15/2010 11:03:06,SAA0999,PC-4559,Connect
{C3K0-P4XT05FH-2974QNDW},02/15/2010 11:03:21,SAA0999,PC-4559,Disconnect
{B0I2-Q3VJ75NZ-4111FUCE},02/15/2010 11:03:22,JNJ0556,PC-0576,Disconnect
{T1O6-Y3PH37XY-1450MVYE},02/15/2010 11:03:56,IIW0249,PC-0843,Connect
{X7Y3-I2JI97OA-0513LSEU},02/15/2010 11:04:04,ZKS0899,PC-8517,Disconnect
{Z3M9-O4YM82CZ-4332VBEV},02/15/2010 11:05:18,BQS0525,PC-0269,Connect
{M4E2-L5JF65GV-4496WLBN},02/15/2010 11:05:23,AKR0057,PC-2879,Disconnect
{N0I0-N5KE68MR-5350AFZT},02/15/2010 11:05:46,TSR0676,PC-9227,Disconnect
{K6J5-U7ET51ME-3478WJHX},02/15/2010 11:05:55,BQS0525,PC-0269,Disconnect
{W6F9-N4KB30BM-7315GIJK},02/15/2010 11:07:26,TNM0961,PC-2030,Disconnect
{V3P5-G7YL92FN-9443ADVG},02/15/2010 11:07:28,SAA0999,PC-4559,Connect
{B5N8-V7GS30YL-8631KOYG},02/15/2010 11:08:25,IIW0249,PC-0843,Disconnect
{Z2S3-R9KL81IU-0885LAVI},02/15/2010 11:09:14,BSS0369,PC-3672,Connect
{A3Q3-S2YG16OV-3307TRZE},02/15/2010 11:09:25,BSS0369,PC-3672,Disconnect
{Q2Z0-N2DT83HA-9671AZHY},02/15/2010 11:09:41,CAM0681,PC-4953,Connect
{U1V5-K7EL95SG-1796EOZB},02/15/2010 11:10:35,LOM0086,PC-9087,Connect
{F5B0-C0DK72TV-8175YDPN},02/15/2010 11:11:16,JBD0616,PC-1479,Disconnect
{W7H9-D5AQ73RH-8913PSRD},02/15/2010 11:12:33,LOM0086,PC-9087,Disconnect
{Z7G0-N6VV68IO-6224UZIB},02/15/2010 11:13:01,BJP0134,PC-0898,Connect
{G6G4-N7PO14YB-2798GUND},02/15/2010 11:13:38,LOM0086,PC-9087,Connect
{Q8F7-X8UA16CL-2767TYCX},02/15/2010 11:14:02,BBG0325,PC-6609,Disconnect
{Y1Q7-W1IB86WX-2125FKJK},02/15/2010 11:14:45,NWT0098,PC-4667,Disconnect
{J3Z7-F2RI16UZ-3308TFNX},02/15/2010 11:14:55,HRL0540,PC-1117,Connect
{X0U6-M1ZI41VT-3870HXQA},02/15/2010 11:14:58,AAF0535,PC-2408,Connect
{S0F4-Y7YH75VL-6715SGRH},02/15/2010 11:15:19,JBD0616,PC-1479,Connect
{Y7O9-Q5DI14KH-8507EBNE},02/15/2010 11:15:55,LOM0086,PC-9087,Disconnect
{X5H9-R4QG20XZ-0020JFNW},02/15/2010 11:15:56,CFM0767,PC-4259,Disconnect
{K8W6-E3DQ87RP-8797BRUF},02/15/2010 11:17:01,AJN0607,PC-8303,Disconnect
{T6N1-V4KD46IB-5467VXPM},02/15/2010 11:17:11,PSF0133,PC-4925,Disconnect
{O7E6-G0HA85DP-1631TDRB},02/15/2010 11:17:17,BQS0525,PC-0269,Connect
{P1P3-J8XS26KT-3992HUDA},02/15/2010 11:17:47,JBD0616,PC-1479,Disconnect
{W4X7-Q4ND68BV-7129DAQQ},02/15/2010 11:17:48,HRL0540,PC-1117,Disconnect
{E3O0-U0SS94NE-7680MBHR},02/15/2010 11:18:35,ZKS0899,PC-8517,Connect
{T0S0-T8UL39ES-2020GERW},02/15/2010 11:18:43,CCL0068,PC-7699,Disconnect
{S5J2-Q8RH58MA-9442DGZG},02/15/2010 11:19:04,CGB0637,PC-8508,Connect
{N9X2-X5QD81RD-8394OCNP},02/15/2010 11:20:03,BJP0134,PC-0898,Disconnect
{G8F9-Q1UZ89CH-4113GUIF},02/15/2010 11:21:03,BRS0734,PC-4785,Disconnect
{V1H7-F9SQ85LU-9203QMRS},02/15/2010 11:22:17,MLM0950,PC-9787,Connect
{T5W3-L6CA04XV-7455IUQV},02/15/2010 11:22:33,RUM0880,PC-8592,Disconnect
{H6B3-I9NU48CI-0783GDHX},02/15/2010 11:22:55,AJN0607,PC-8303,Connect
{Q6K6-T4AW58GL-8982OTCF},02/15/2010 11:23:48,WXH0872,PC-9460,Connect
{C7V5-P5CE42RR-1043RJII},02/15/2010 11:23:52,THR0873,PC-4804,Disconnect
{J0S4-A9KX52ER-7019IGYV},02/15/2010 11:23:56,JBD0616,PC-1479,Connect
{U5T7-M6QO30DR-3181COQO},02/15/2010 11:24:08,CTA0020,PC-3118,Connect
{S6W5-M3GE50GM-7242ICEP},02/15/2010 11:25:09,HPH0075,PC-2417,Connect
{T2Z3-K3HN04TN-1687PYUE},02/15/2010 11:25:24,MLM0950,PC-9787,Disconnect
{T5G5-X0PR45UW-4410OXSS},02/15/2010 11:25:30,PMV0850,PC-4547,Connect
{N0A3-Q3SB68ZT-8992YFWC},02/15/2010 11:26:33,SGM0021,PC-1528,Connect
{P0Y5-T5SR78LD-0241QAIZ},02/15/2010 11:27:22,HPH0075,PC-2417,Disconnect
{R9V7-G4PM71EE-4743DVNU},02/15/2010 11:28:33,HCL0651,PC-8314,Connect
{G7X0-R3CS68OO-8212NVVA},02/15/2010 11:28:57,MDM0625,PC-4984,Connect
{Y8V8-W0PJ86OD-6759FHPG},02/15/2010 11:29:28,MLM0950,PC-9787,Connect
{W7Y2-M2XO05PT-4033EAMF},02/15/2010 11:29:36,JMD0520,PC-1243,Disconnect
{N3F1-L3YV90EI-4533GPVZ},02/15/2010 11:29:58,MVB0515,PC-3476,Connect
{J9Z0-L4JX85YF-1052FIRR},02/15/2010 11:30:47,IIW0249,PC-0843,Connect
{A7Y7-T8MP30UO-3610EYVW},02/15/2010 11:30:57,DMK0257,PC-1279,Connect
{D2H5-T4CC78GH-8853DOFV},02/15/2010 11:31:41,JDB0169,PC-7502,Connect
{O5P6-E8XH39BP-3360LTJE},02/15/2010 11:32:38,PMV0850,PC-4547,Disconnect
{T5T3-T7CF27EZ-9775EQOL},02/15/2010 11:33:09,MTB0620,PC-9348,Connect
{E4P1-M9UD39JY-7076ETGE},02/15/2010 11:33:16,MLM0950,PC-9787,Disconnect
{U4U6-F9ZQ62LK-2065UMZW},02/15/2010 11:33:27,IUB0565,PC-5775,Connect
{Q2S3-N0MM03JP-9627QYCB},02/15/2010 11:33:41,CGB0637,PC-8508,Disconnect
{R4S9-Y7HF45EZ-1901BJJM},02/15/2010 11:33:43,CGB0637,PC-8508,Connect
{K0H1-Y7XS38NH-8942LOTJ},02/15/2010 11:34:16,CWR0502,PC-3737,Connect
{R2S9-B4XY37QP-8469YEKW},02/15/2010 11:34:41,HDH0928,PC-0252,Connect
{M2P9-Z1MV41TR-6331VYAS},02/15/2010 11:34:48,IUB0565,PC-5775,Disconnect
{V7L8-D7PZ03YA-7686RBHQ},02/15/2010 11:36:37,SAA0999,PC-4559,Disconnect
{D4J0-R2HC73ST-7488PJLF},02/15/2010 11:37:18,ZKS0899,PC-8517,Disconnect
{Q8X4-I2PW82ZQ-6368EYCO},02/15/2010 11:37:39,VTT0385,PC-5027,Connect
{T0X1-U3KT11CS-9334CUUK},02/15/2010 11:38:05,HCL0651,PC-8314,Disconnect
{D3Q8-H6UQ51BU-6769DXCE},02/15/2010 11:38:11,MBJ0312,PC-5250,Connect
{V7Q2-U9QX41WE-1549WCGK},02/15/2010 11:38:58,BJP0134,PC-0898,Connect
{P2N5-U4FR50UU-5584VXUM},02/15/2010 11:39:05,CTA0020,PC-3118,Disconnect
{A2V3-E6ZC62QJ-2633THOU},02/15/2010 11:39:15,WIF0691,PC-6390,Connect
{B6R1-Q6LZ90LE-0174DZGU},02/15/2010 11:39:19,CWR0502,PC-3737,Disconnect
{U6P0-U9TC09TW-7832CSDA},02/15/2010 11:39:20,CIM0271,PC-3291,Connect
{Q0B1-T8ZY53DJ-2839LRRN},02/15/2010 11:39:46,DMK0257,PC-1279,Disconnect
{V5H5-O2BR95WC-0701BVJV},02/15/2010 11:39:52,AAF0535,PC-2408,Disconnect
{F0I7-X2UB60TN-3246FEFZ},02/15/2010 11:40:16,JDB0169,PC-7502,Disconnect
{K7Z8-F0CR62UL-2220HLNY},02/15/2010 11:40:24,MPM0220,PC-2344,Disconnect
{Q0A2-C0DH23WI-3467ARJC},02/15/2010 11:41:03,IIW0249,PC-0843,Disconnect
{W6D3-A7BT62GW-9598PABS},02/15/2010 11:41:55,CAM0681,PC-4953,Disconnect
{V4P4-I6WY03KS-3927JHMQ},02/15/2010 11:42:11,CWR0502,PC-3737,Connect
{I4Z6-F4UE00XU-4233ZKAU},02/15/2010 11:42:36,MOH0273,PC-6699,Connect
{M8R5-S0LH81OA-5030YMAH},02/15/2010 11:43:06,WBC0192,PC-6349,Connect
{V2Y2-A6EU91UX-2804YHQQ},02/15/2010 11:43:08,BQS0525,PC-0269,Disconnect
{S9A4-D8OV28FI-5100ZQQR},02/15/2010 11:43:17,LBH0942,PC-3640,Connect
{H3D3-S1NC88DO-4736NXMV},02/15/2010 11:43:41,CWR0502,PC-3737,Disconnect
{F0K9-B8LH73LS-8751HMKR},02/15/2010 11:44:10,MVB0515,PC-3476,Disconnect
{O1S0-X3SR20LM-8928JPJL},02/15/2010 11:45:26,MOH0273,PC-6699,Disconnect
{M1H6-I2EW67BU-5790HYLA},02/15/2010 11:47:24,JDF0593,PC-6301,Disconnect
{S5D8-M0BD55XQ-1095BVTG},02/15/2010 11:47:40,SGM0021,PC-1528,Disconnect
{Y0G5-F5VN35UF-2377BVUA},02/15/2010 11:48:40,BJP0134,PC-0898,Disconnect
{D7B8-L5DJ96GL-8475FIBV},02/15/2010 11:49:33,FSC0601,PC-9066,Connect
{T9I5-M3OV25WJ-0185RBYX},02/15/2010 11:49:54,HPH0075,PC-2417,Connect
{B5C4-T4BO99FD-1831SJNS},02/15/2010 11:50:06,VCC0396,PC-4582,Disconnect
{J4A6-L0GO23MT-1015WFLG},02/15/2010 11:50:34,KCS0173,PC-5117,Connect
{Z5T2-S6RJ01JX-0785ENXG},02/15/2010 11:50:35,BMT0528,PC-0202,Connect
{Z8M8-T4HN62DU-8779CLRK},02/15/2010 11:51:47,RSM0277,PC-2930,Connect
{W2G9-K6GC56DJ-3069GGXM},02/15/2010 11:52:32,MLM0950,PC-9787,Connect
{N6U3-G2XA96GV-4948EAPY},02/15/2010 11:53:35,JHP0583,PC-9083,Connect
{K8V8-V6XU58AA-4787WVXS},02/15/2010 11:53:36,THR0873,PC-4804,Connect
{P8F0-L9BU82JY-1332DASO},02/15/2010 11:54:36,HPH0075,PC-2417,Disconnect
{Y3V3-A6OS30XU-8807XGFB},02/15/2010 11:55:07,LBH0942,PC-3640,Disconnect
{C6I3-G7KG93GO-0533KZUO},02/15/2010 11:55:25,WIF0691,PC-6390,Disconnect
{R7B3-N1SN06TE-4830ARFY},02/15/2010 11:55:30,THR0873,PC-4804,Disconnect
{B3Z1-V5FT77ZA-6772AHQZ},02/15/2010 11:56:12,MLL0598,PC-0189,Connect
{C7Z6-D4BH21YN-8646ZDCY},02/15/2010 11:56:23,MTB0620,PC-9348,Disconnect
{J7D9-S5DQ27ZS-2813VFZU},02/15/2010 11:56:24,JBD0616,PC-1479,Disconnect
{X6P9-W2XP44YV-9481SVJI},02/15/2010 11:56:47,JHP0583,PC-9083,Disconnect
{A6Q4-Q9TP85EQ-1880GZBF},02/15/2010 11:56:57,CLB0774,PC-7029,Connect
{I0T4-J5NJ22SD-6235POVD},02/15/2010 11:57:21,JDF0593,PC-6301,Connect
{G9S7-E8DI16MM-6706ZBUY},02/15/2010 11:59:01,BDI0533,PC-5883,Disconnect
{H0W0-W0BU86XX-9656SWRO},02/15/2010 12:00:59,HPH0075,PC-2417,Connect
{O5Y1-V3AJ68NH-2260VGAK},02/15/2010 12:01:14,FSC0601,PC-9066,Disconnect
{F6P5-R7CO95IV-7056ZJSR},02/15/2010 12:02:06,HVF0067,PC-9939,Connect
{A0X8-Q9IN60CT-6329JYXY},02/15/2010 12:02:07,HAH0760,PC-1038,Connect
{G7K5-J8NU00AZ-4554NHNC},02/15/2010 12:02:18,LRR0148,PC-4275,Connect
{J8U0-X9KE93HM-2308YEKB},02/15/2010 12:02:56,VTT0385,PC-5027,Disconnect
{M9P4-M7XD71TM-8663NOTZ},02/15/2010 12:03:08,NKP0236,PC-5010,Disconnect
{I2A2-W0WZ27HF-1321DVDL},02/15/2010 12:04:42,KCS0173,PC-5117,Disconnect
{B8J8-Y6BC50DX-2069ERFM},02/15/2010 12:05:28,BMT0528,PC-0202,Disconnect
{Q9P9-T4XJ72DJ-7788QOLK},02/15/2010 12:05:29,RHL0992,PC-9040,Connect
{S7Q7-F4ST01LZ-5555HJSI},02/15/2010 12:06:04,MDM0625,PC-4984,Disconnect
{S3Z5-R3UP05MD-8802RLNC},02/15/2010 12:06:31,DIB0285,PC-1268,Connect
{P1U5-X7HK51ZL-6068FODU},02/15/2010 12:07:46,MLM0950,PC-9787,Disconnect
{Y2I3-Z0AJ66SZ-0277VMFG},02/15/2010 12:07:51,AJN0607,PC-8303,Disconnect
{W0O0-L6DT54ZH-5593GLSH},02/15/2010 12:08:23,LRR0148,PC-4275,Disconnect
{V8L3-W4ZA66SL-0796ICSC},02/15/2010 12:08:47,IIW0249,PC-0843,Connect
{V8O6-M9NK99RW-3088YLBI},02/15/2010 12:08:48,LBH0942,PC-3640,Connect
{U0Y5-J2ME19AE-2233WFWO},02/15/2010 12:08:53,LBH0942,PC-3640,Disconnect
{T9I4-V6SN64WM-9408BPSQ},02/15/2010 12:09:10,CTA0020,PC-3118,Connect
{A3S4-V3IO65FC-5052ZFGH},02/15/2010 12:11:11,VCC0396,PC-4582,Connect
{A9U2-Y8MJ85RQ-9358MBVR},02/15/2010 12:12:17,VTT0385,PC-5027,Connect
{M0U3-I7PJ60ZN-0724YNMX},02/15/2010 12:13:08,AKR0057,PC-2879,Connect
{L0Q2-N7LP30PP-0014ENHB},02/15/2010 12:13:27,CLB0774,PC-7029,Disconnect
{E4H6-D3AW76PE-9468OAHA},02/15/2010 12:13:39,HDH0928,PC-0252,Disconnect
{J0X7-S7JB00UR-3419OJFB},02/15/2010 12:14:05,SBN0866,PC-8714,Connect
{E4E5-F9GY36JM-2872XZVP},02/15/2010 12:14:10,MOS0047,PC-5820,Disconnect
{B9I5-Z7TT81EI-5630QEMF},02/15/2010 12:14:56,RSM0277,PC-2930,Disconnect
{A0U7-J2YR96TX-6996CBQS},02/15/2010 12:19:08,HDS0367,PC-6184,Connect
{T4W5-I5MU10ZR-6019DAGQ},02/15/2010 12:20:17,MLL0598,PC-0189,Disconnect
{K0D1-H4FZ65IG-8896SYZN},02/15/2010 12:20:35,WBC0192,PC-6349,Disconnect
{M6R1-E4WR51LR-3826OTBT},02/15/2010 12:20:57,LJT0817,PC-3120,Connect
{W8U2-Z6PM86EV-5721ODCJ},02/15/2010 12:21:24,HPH0075,PC-2417,Disconnect
{Q6H5-B3IW60IV-2713FHVG},02/15/2010 12:21:47,MLL0598,PC-0189,Connect
{G1W9-F8NM22UY-8012LHUI},02/15/2010 12:21:56,PSF0133,PC-4925,Connect
{S4W6-Q7BM94CP-1293EWJA},02/15/2010 12:23:05,HDS0367,PC-6184,Disconnect
{Z6F3-Z4TP29ZQ-8714ZNUW},02/15/2010 12:23:49,BJM0111,PC-6866,Connect
{B2Y9-J4BU72UZ-2171ONVY},02/15/2010 12:25:33,MPM0220,PC-2344,Connect
{X7L1-P3OS83RE-7417KSZN},02/15/2010 12:25:40,HRL0540,PC-1117,Connect
{T4A0-G6EC47UX-6399BFKB},02/15/2010 12:26:25,DIW0118,PC-0174,Connect
{R8G0-A7TM94LP-3833SSLY},02/15/2010 12:27:20,FOB0756,PC-6204,Connect
{B3M7-Y9EF16IK-7049TSQM},02/15/2010 12:27:43,DIB0285,PC-1268,Disconnect
{N0B7-U1EV80VL-5081UEUH},02/15/2010 12:28:06,SBN0866,PC-8714,Disconnect
{M2P6-V5XF24BT-0635EOFA},02/15/2010 12:28:35,AVM0947,PC-0285,Connect
{P6X9-T5PM20OP-7585WUVX},02/15/2010 12:31:08,FSC0601,PC-9066,Connect
{Y0T6-P4FW58SG-1421NIEE},02/15/2010 12:31:25,THR0873,PC-4804,Connect
{R5C4-M6AP70NE-4876DGIZ},02/15/2010 12:31:56,DLM0051,PC-0166,Connect
{G5E3-U3PA49QL-9537MKBX},02/15/2010 12:32:10,VTT0385,PC-5027,Disconnect
{N4Y8-B8GT94QK-4936FRNM},02/15/2010 12:32:52,VTT0385,PC-5027,Connect
{T4E6-N0SD26SC-2857BCVL},02/15/2010 12:33:34,AVM0947,PC-0285,Disconnect
{P2X0-V3HH76EZ-8925XLFT},02/15/2010 12:33:39,DLM0051,PC-0166,Disconnect
{Z2O9-I9YG71DC-2908SGKP},02/15/2010 12:33:43,IRM0931,PC-7188,Connect
{I2U3-F7OQ91IE-7762NQQS},02/15/2010 12:33:46,JDF0593,PC-6301,Disconnect
{G9A0-H8NS47QE-4282LZUX},02/15/2010 12:34:00,THR0873,PC-4804,Disconnect
{Q9W3-Z9ZB17EW-7758RHTS},02/15/2010 12:34:38,IBB0359,PC-4195,Connect
{R7O5-T4JV40VU-2818CCZZ},02/15/2010 12:34:46,LCB0664,PC-3196,Connect
{X5D2-Q6JQ08UT-9223AXYQ},02/15/2010 12:35:16,HPH0075,PC-2417,Connect
{V4R0-R0YH79UJ-1799RXAR},02/15/2010 12:35:31,LCB0664,PC-3196,Disconnect
{Q2U6-S0NU08XH-6140OBWY},02/15/2010 12:36:22,LRR0148,PC-4275,Connect
{E2E3-A0AD22KT-2951JUNF},02/15/2010 12:36:47,MPM0220,PC-2344,Disconnect
{F2Q8-O7FL68IS-3902AHNZ},02/15/2010 12:36:49,CIM0271,PC-3291,Disconnect
{T8J5-X8HF76MX-0497AXYX},02/15/2010 12:37:51,HPH0075,PC-2417,Disconnect
{M4D9-B9IO47LF-5610FNZP},02/15/2010 12:38:26,DPM0423,PC-2567,Connect
{O1Y4-M1DF39GJ-4951WFHM},02/15/2010 12:41:08,LJT0817,PC-3120,Disconnect
{F3F7-F1GS11IW-6667LRSB},02/15/2010 12:41:26,CLB0774,PC-7029,Connect
{Y5S1-W9XF87ZC-1679MLCB},02/15/2010 12:41:57,ESR0693,PC-8863,Connect
{T9Y1-A9YQ23OS-9845PWNQ},02/15/2010 12:42:43,HAH0760,PC-1038,Disconnect
{V6I1-X1KN56MN-3296EVEG},02/15/2010 12:43:02,NGC0058,PC-7558,Connect
{L1A5-X0YE94JO-6779BERD},02/15/2010 12:43:44,FOB0756,PC-6204,Disconnect
{X4J8-U9QR12PW-5845WMFH},02/15/2010 12:43:54,DBB0384,PC-4243,Connect
{E6T1-S2QP06GB-9227MSJX},02/15/2010 12:44:05,AKR0057,PC-2879,Disconnect
{A7P0-I3LH78YH-5224FNVO},02/15/2010 12:44:06,JDB0169,PC-7502,Connect
{W8S0-A7NG96BQ-4330RNHB},02/15/2010 12:44:32,BQS0525,PC-0269,Connect
{Q7S9-H0MB55ZQ-4202JWVD},02/15/2010 12:45:04,MBJ0312,PC-5250,Disconnect
{U3B7-N2ON02GX-3939RONJ},02/15/2010 12:45:53,MBJ0312,PC-5250,Connect
{Y6J2-X1QS65UR-4300VMWR},02/15/2010 12:46:02,LCB0664,PC-3196,Connect
{S3D1-M1SI12PL-1158MVVT},02/15/2010 12:46:37,DBB0384,PC-4243,Disconnect
{F9K0-Q9JP84YQ-2063SANO},02/15/2010 12:47:01,IBB0359,PC-4195,Disconnect
{A2J0-B3ST79AC-3349OLIH},02/15/2010 12:47:31,BJM0111,PC-6866,Disconnect
{D9A9-R0RE59QN-3442OGSD},02/15/2010 12:47:37,IIW0249,PC-0843,Disconnect
{G8A3-V3DM20FO-7491ZGJJ},02/15/2010 12:48:22,AVM0947,PC-0285,Connect
{H7I5-L2MY83PU-9418VRMJ},02/15/2010 12:48:29,DIW0118,PC-0174,Disconnect
{Q1P3-B4OQ10ZE-8018RFXA},02/15/2010 12:48:46,ESR0693,PC-8863,Disconnect
{A9O4-M6UM71TN-0342JQPN},02/15/2010 12:49:19,LCB0664,PC-3196,Disconnect
{V5K6-N9RZ44MC-7713NVLH},02/15/2010 12:50:26,WXH0872,PC-9460,Disconnect
{Q3L5-V8MO54TY-2224ZZEK},02/15/2010 12:51:40,BQS0525,PC-0269,Disconnect
{R7J2-C0BI71BT-2253VUON},02/15/2010 12:52:41,EAH0466,PC-3579,Connect
{C4P6-P6XU77KM-1872AOJK},02/15/2010 12:52:45,LCB0664,PC-3196,Connect
{T5M5-H2EZ73QB-7928LUYU},02/15/2010 12:53:09,DPM0423,PC-2567,Disconnect
{E5G4-L6AW30RL-6610WZDW},02/15/2010 12:53:31,AJF0370,PC-8651,Connect
{O4H4-Z1VC56JE-5877QGOF},02/15/2010 12:54:31,JDB0169,PC-7502,Disconnect
{N3V4-W8UW17IB-7169NPFT},02/15/2010 12:54:31,NAF0326,PC-0384,Connect
{Q3I7-O5UP47KR-0231JCFD},02/15/2010 12:54:34,BJM0111,PC-6866,Connect
{O7I8-T2YZ71NI-6498PSED},02/15/2010 12:56:09,BMG0917,PC-6688,Connect
{I9N6-P7DV36IO-1766RXRO},02/15/2010 12:56:20,MPT0376,PC-7408,Connect
{Q1S1-J2VC24NJ-2369YYIN},02/15/2010 12:56:32,BMG0917,PC-6688,Disconnect
{S0X9-X4XB88FE-7268WIYB},02/15/2010 12:57:07,CLB0774,PC-7029,Disconnect
{V8U6-S2WS68QG-6378NAVU},02/15/2010 12:57:45,KKW0879,PC-2531,Connect
{X9L2-E9EZ76LR-6700KNEB},02/15/2010 12:58:03,RSM0277,PC-2930,Connect
{X6V3-X8KV24PL-5041KQGD},02/15/2010 12:59:03,JDB0169,PC-7502,Connect
{B7A1-X3QZ78PH-9160ZWRX},02/15/2010 12:59:42,AJF0370,PC-8651,Disconnect
{T5L9-P4LC43GD-2264JTMS},02/15/2010 12:59:55,WXH0872,PC-9460,Connect
{J5E4-X8ST63TO-9463DXKD},02/15/2010 13:00:09,DBB0384,PC-4243,Connect
{C9E1-F6OC87ZC-8312CPHU},02/15/2010 13:00:54,DFH0188,PC-0205,Connect
{W0B9-O6FZ40JI-1870NAKI},02/15/2010 13:01:13,BJP0134,PC-0898,Connect
{R8L5-M3KA19SE-0034UJBF},02/15/2010 13:01:17,AJF0370,PC-8651,Connect
{B0P7-H5MM26BC-2905NBSX},02/15/2010 13:01:29,LCB0664,PC-3196,Disconnect
{U4F4-N7PJ96LC-8733JVSC},02/15/2010 13:01:45,HRL0540,PC-1117,Disconnect
{Z0I4-J0NT45AS-7914ENYY},02/15/2010 13:02:20,MPT0376,PC-7408,Disconnect
{X7K1-G6RS22DG-7173IOVZ},02/15/2010 13:02:53,AVM0947,PC-0285,Disconnect
{M1B3-O2NE77HY-4428QXZO},02/15/2010 13:03:08,WXH0872,PC-9460,Disconnect
{X4N6-M9XF57VM-9504KSBN},02/15/2010 13:03:48,XWD0923,PC-1637,Connect
{Z5K2-T2YE92AX-0110JUBS},02/15/2010 13:04:18,BJP0134,PC-0898,Disconnect
{T5C6-O9WP53DZ-7752NFCC},02/15/2010 13:04:52,BQS0525,PC-0269,Connect
{Y5U7-T2DC23DH-7310LGYA},02/15/2010 13:05:18,CAS0507,PC-8739,Connect
{W2J1-E8LI09PW-0686VPOS},02/15/2010 13:05:19,THR0873,PC-4804,Connect
{P1T7-E3GP12RB-6372WNVA},02/15/2010 13:05:50,FSC0601,PC-9066,Disconnect
{H1Q5-J0VE50HM-3375OLPB},02/15/2010 13:05:55,AJF0370,PC-8651,Disconnect
{Q5P5-R3XU56LZ-0742SENT},02/15/2010 13:06:17,IRM0931,PC-7188,Disconnect
{A6U8-C3DT87OR-7363ZACC},02/15/2010 13:06:51,BQS0525,PC-0269,Disconnect
{Q1H4-G1VE19PL-6149OZKT},02/15/2010 13:07:02,KKW0879,PC-2531,Disconnect
{W5Z0-K6PI14KQ-3560HPNO},02/15/2010 13:07:51,DMK0257,PC-1279,Connect
{I3I3-V2RN80HG-5765VFXQ},02/15/2010 13:08:21,CTA0020,PC-3118,Disconnect
{M5V8-K5QI68QX-6250ZBPR},02/15/2010 13:09:58,HRL0540,PC-1117,Connect
{E8B2-B2RQ89PN-1687EAOB},02/15/2010 13:10:13,DBB0384,PC-4243,Disconnect
{L7W0-O6BD67YO-0192OWVI},02/15/2010 13:11:15,BJM0111,PC-6866,Disconnect
{O8F5-O5UD63UM-1086MNSH},02/15/2010 13:12:50,DFH0188,PC-0205,Disconnect
{A4Q3-T7PC55UN-0348XESO},02/15/2010 13:13:45,MLL0598,PC-0189,Disconnect
{Q3C9-T1KS02AU-5176IJGQ},02/15/2010 13:14:13,THR0873,PC-4804,Disconnect
{O0C0-O8TS27RR-0503ZMYR},02/15/2010 13:14:34,BQS0525,PC-0269,Connect
